id,playerid,cfgid,level,star,hp,def,mdef,atk,matk,hit,dodge,cir_rate,combat,passivesSkill,skillLevel,name
,,30056,4,3,432,21,43,28,172,86,14,1000,843,0,1,¶ÎÓþ
,,30056,5,3,540,27,54,36,216,108,18,1000,1021,0,1,¶ÎÓþ
,,30056,6,3,648,32,64,43,259,129,21,1000,1196,0,1,¶ÎÓþ
,,30056,7,3,756,37,75,50,302,151,25,1000,1372,0,1,¶ÎÓþ
,,30056,8,3,864,43,86,57,345,172,28,1000,1549,0,1,¶ÎÓþ
,,30056,9,3,972,48,97,64,388,194,32,1000,1724,0,1,¶ÎÓþ
,,30056,10,3,1080,54,108,72,432,216,36,1000,1903,0,1,¶ÎÓþ
,,30056,11,3,1188,59,118,79,475,237,39,1000,2078,0,1,¶ÎÓþ
,,30056,12,3,1296,64,129,86,518,259,43,1000,2254,0,1,¶ÎÓþ
,,30056,13,3,1404,70,140,93,561,280,46,1000,2430,0,1,¶ÎÓþ
,,30056,14,3,1512,75,151,100,604,302,50,1000,2606,0,1,¶ÎÓþ
,,30056,15,3,1620,81,162,108,648,324,54,1000,2785,0,1,¶ÎÓþ
,,30056,16,3,1728,86,172,115,691,345,57,1000,2960,0,1,¶ÎÓþ
,,30056,17,3,1836,91,183,122,734,367,61,1000,3135,0,1,¶ÎÓþ
,,30056,18,3,1944,97,194,129,777,388,64,1000,3312,0,1,¶ÎÓþ
,,30056,19,3,2052,102,205,136,820,410,68,1000,3488,0,1,¶ÎÓþ
,,30056,20,3,2160,108,216,144,864,432,72,1000,3667,0,1,¶ÎÓþ
,,30104,1,3,108,5,10,7,43,21,3,1000,314,0,1,Î¤Ð¡±¦
,,30104,2,3,216,10,21,14,86,43,7,1000,490,0,1,Î¤Ð¡±¦
,,30104,3,3,324,16,32,21,129,64,10,1000,667,0,1,Î¤Ð¡±¦
,,30104,4,3,432,21,43,28,172,86,14,1000,843,0,1,Î¤Ð¡±¦
,,30104,5,3,540,27,54,36,216,108,18,1000,1021,0,1,Î¤Ð¡±¦
,,30104,6,3,648,32,64,43,259,129,21,1000,1196,0,1,Î¤Ð¡±¦
,,30104,7,3,756,37,75,50,302,151,25,1000,1372,0,1,Î¤Ð¡±¦
,,30104,8,3,864,43,86,57,345,172,28,1000,1549,0,1,Î¤Ð¡±¦
,,30104,9,3,972,48,97,64,388,194,32,1000,1724,0,1,Î¤Ð¡±¦
,,30104,10,3,1080,54,108,72,432,216,36,1000,1903,0,1,Î¤Ð¡±¦
,,30104,11,3,1188,59,118,79,475,237,39,1000,2078,0,1,Î¤Ð¡±¦
,,30104,12,3,1296,64,129,86,518,259,43,1000,2254,0,1,Î¤Ð¡±¦
,,30104,13,3,1404,70,140,93,561,280,46,1000,2430,0,1,Î¤Ð¡±¦
,,30104,14,3,1512,75,151,100,604,302,50,1000,2606,0,1,Î¤Ð¡±¦
,,30104,15,3,1620,81,162,108,648,324,54,1000,2785,0,1,Î¤Ð¡±¦
,,30104,16,3,1728,86,172,115,691,345,57,1000,2960,0,1,Î¤Ð¡±¦
,,30104,17,3,1836,91,183,122,734,367,61,1000,3135,0,1,Î¤Ð¡±¦
,,30104,18,3,1944,97,194,129,777,388,64,1000,3312,0,1,Î¤Ð¡±¦
,,30104,19,3,2052,102,205,136,820,410,68,1000,3488,0,1,Î¤Ð¡±¦
,,30104,20,3,2160,108,216,144,864,432,72,1000,3667,0,1,Î¤Ð¡±¦
,,30136,1,3,108,5,10,7,43,21,3,1000,314,0,1,°×·É·É
,,30136,2,3,216,10,21,14,86,43,7,1000,490,0,1,°×·É·É
,,30136,3,3,324,16,32,21,129,64,10,1000,667,0,1,°×·É·É
,,30136,4,3,432,21,43,28,172,86,14,1000,843,0,1,°×·É·É
,,30136,5,3,540,27,54,36,216,108,18,1000,1021,0,1,°×·É·É
,,30136,6,3,648,32,64,43,259,129,21,1000,1196,0,1,°×·É·É
,,30136,7,3,756,37,75,50,302,151,25,1000,1372,0,1,°×·É·É
,,30136,8,3,864,43,86,57,345,172,28,1000,1549,0,1,°×·É·É
,,30136,9,3,972,48,97,64,388,194,32,1000,1724,0,1,°×·É·É
,,30136,10,3,1080,54,108,72,432,216,36,1000,1903,0,1,°×·É·É
,,30136,11,3,1188,59,118,79,475,237,39,1000,2078,0,1,°×·É·É
,,30136,12,3,1296,64,129,86,518,259,43,1000,2254,0,1,°×·É·É
,,30136,13,3,1404,70,140,93,561,280,46,1000,2430,0,1,°×·É·É
,,30136,14,3,1512,75,151,100,604,302,50,1000,2606,0,1,°×·É·É
,,30136,15,3,1620,81,162,108,648,324,54,1000,2785,0,1,°×·É·É
,,30136,16,3,1728,86,172,115,691,345,57,1000,2960,0,1,°×·É·É
,,30136,17,3,1836,91,183,122,734,367,61,1000,3135,0,1,°×·É·É
,,30136,18,3,1944,97,194,129,777,388,64,1000,3312,0,1,°×·É·É
,,30136,19,3,2052,102,205,136,820,410,68,1000,3488,0,1,°×·É·É
,,30136,20,3,2160,108,216,144,864,432,72,1000,3667,0,1,°×·É·É
,,30176,1,3,108,5,10,7,43,21,3,1000,314,0,1,ÀîÄª³î
,,30176,2,3,216,10,21,14,86,43,7,1000,490,0,1,ÀîÄª³î
,,30176,3,3,324,16,32,21,129,64,10,1000,667,0,1,ÀîÄª³î
,,30176,4,3,432,21,43,28,172,86,14,1000,843,0,1,ÀîÄª³î
,,30176,5,3,540,27,54,36,216,108,18,1000,1021,0,1,ÀîÄª³î
,,30176,6,3,648,32,64,43,259,129,21,1000,1196,0,1,ÀîÄª³î
,,30176,7,3,756,37,75,50,302,151,25,1000,1372,0,1,ÀîÄª³î
,,30176,8,3,864,43,86,57,345,172,28,1000,1549,0,1,ÀîÄª³î
,,30176,9,3,972,48,97,64,388,194,32,1000,1724,0,1,ÀîÄª³î
,,30176,10,3,1080,54,108,72,432,216,36,1000,1903,0,1,ÀîÄª³î
,,30176,11,3,1188,59,118,79,475,237,39,1000,2078,0,1,ÀîÄª³î
,,30176,12,3,1296,64,129,86,518,259,43,1000,2254,0,1,ÀîÄª³î
,,30176,13,3,1404,70,140,93,561,280,46,1000,2430,0,1,ÀîÄª³î
,,30176,14,3,1512,75,151,100,604,302,50,1000,2606,0,1,ÀîÄª³î
,,30176,15,3,1620,81,162,108,648,324,54,1000,2785,0,1,ÀîÄª³î
,,30176,16,3,1728,86,172,115,691,345,57,1000,2960,0,1,ÀîÄª³î
,,30176,17,3,1836,91,183,122,734,367,61,1000,3135,0,1,ÀîÄª³î
,,30176,18,3,1944,97,194,129,777,388,64,1000,3312,0,1,ÀîÄª³î
,,30176,19,3,2052,102,205,136,820,410,68,1000,3488,0,1,ÀîÄª³î
,,30176,20,3,2160,108,216,144,864,432,72,1000,3667,0,1,ÀîÄª³î
,,30184,1,3,108,5,10,7,43,21,3,1000,314,0,1,ÈÎÓ¯Ó¯
,,30184,2,3,216,10,21,14,86,43,7,1000,490,0,1,ÈÎÓ¯Ó¯
,,30184,3,3,324,16,32,21,129,64,10,1000,667,0,1,ÈÎÓ¯Ó¯
,,30184,4,3,432,21,43,28,172,86,14,1000,843,0,1,ÈÎÓ¯Ó¯
,,30184,5,3,540,27,54,36,216,108,18,1000,1021,0,1,ÈÎÓ¯Ó¯
,,30184,6,3,648,32,64,43,259,129,21,1000,1196,0,1,ÈÎÓ¯Ó¯
,,30184,7,3,756,37,75,50,302,151,25,1000,1372,0,1,ÈÎÓ¯Ó¯
,,30184,8,3,864,43,86,57,345,172,28,1000,1549,0,1,ÈÎÓ¯Ó¯
,,30184,9,3,972,48,97,64,388,194,32,1000,1724,0,1,ÈÎÓ¯Ó¯
,,30184,10,3,1080,54,108,72,432,216,36,1000,1903,0,1,ÈÎÓ¯Ó¯
,,30184,11,3,1188,59,118,79,475,237,39,1000,2078,0,1,ÈÎÓ¯Ó¯
,,30184,12,3,1296,64,129,86,518,259,43,1000,2254,0,1,ÈÎÓ¯Ó¯
,,30184,13,3,1404,70,140,93,561,280,46,1000,2430,0,1,ÈÎÓ¯Ó¯
,,30184,14,3,1512,75,151,100,604,302,50,1000,2606,0,1,ÈÎÓ¯Ó¯
,,30184,15,3,1620,81,162,108,648,324,54,1000,2785,0,1,ÈÎÓ¯Ó¯
,,30184,16,3,1728,86,172,115,691,345,57,1000,2960,0,1,ÈÎÓ¯Ó¯
,,30184,17,3,1836,91,183,122,734,367,61,1000,3135,0,1,ÈÎÓ¯Ó¯
,,30184,18,3,1944,97,194,129,777,388,64,1000,3312,0,1,ÈÎÓ¯Ó¯
,,30184,19,3,2052,102,205,136,820,410,68,1000,3488,0,1,ÈÎÓ¯Ó¯
,,30184,20,3,2160,108,216,144,864,432,72,1000,3667,0,1,ÈÎÓ¯Ó¯
,,30208,1,3,108,5,10,7,43,21,3,1000,314,0,1,ÕÔÃô
,,30208,2,3,216,10,21,14,86,43,7,1000,490,0,1,ÕÔÃô
,,30208,3,3,324,16,32,21,129,64,10,1000,667,0,1,ÕÔÃô
,,30208,4,3,432,21,43,28,172,86,14,1000,843,0,1,ÕÔÃô
,,30208,5,3,540,27,54,36,216,108,18,1000,1021,0,1,ÕÔÃô
,,30208,6,3,648,32,64,43,259,129,21,1000,1196,0,1,ÕÔÃô
,,30208,7,3,756,37,75,50,302,151,25,1000,1372,0,1,ÕÔÃô
,,30208,8,3,864,43,86,57,345,172,28,1000,1549,0,1,ÕÔÃô
,,30208,9,3,972,48,97,64,388,194,32,1000,1724,0,1,ÕÔÃô
,,30208,10,3,1080,54,108,72,432,216,36,1000,1903,0,1,ÕÔÃô
,,30208,11,3,1188,59,118,79,475,237,39,1000,2078,0,1,ÕÔÃô
,,30208,12,3,1296,64,129,86,518,259,43,1000,2254,0,1,ÕÔÃô
,,30208,13,3,1404,70,140,93,561,280,46,1000,2430,0,1,ÕÔÃô
,,30208,14,3,1512,75,151,100,604,302,50,1000,2606,0,1,ÕÔÃô
,,30208,15,3,1620,81,162,108,648,324,54,1000,2785,0,1,ÕÔÃô
,,30208,16,3,1728,86,172,115,691,345,57,1000,2960,0,1,ÕÔÃô
,,30208,17,3,1836,91,183,122,734,367,61,1000,3135,0,1,ÕÔÃô
,,30208,18,3,1944,97,194,129,777,388,64,1000,3312,0,1,ÕÔÃô
,,30208,19,3,2052,102,205,136,820,410,68,1000,3488,0,1,ÕÔÃô
,,30208,20,3,2160,108,216,144,864,432,72,1000,3667,0,1,ÕÔÃô
,,30016,1,3,144,7,1,28,5,37,21,5000,889,0,1,¶À¹ÂÇó°Ü
,,30016,2,3,288,14,3,57,10,75,43,5000,1080,0,1,¶À¹ÂÇó°Ü
,,30016,3,3,432,21,5,86,16,113,64,5000,1272,0,1,¶À¹ÂÇó°Ü
,,30016,4,3,576,28,7,115,21,151,86,5000,1463,0,1,¶À¹ÂÇó°Ü
,,30016,5,3,720,36,9,144,27,189,108,5000,1656,0,1,¶À¹ÂÇó°Ü
,,30016,6,3,864,43,10,172,32,226,129,5000,1845,0,1,¶À¹ÂÇó°Ü
,,30016,7,3,1008,50,12,201,37,264,151,5000,2037,0,1,¶À¹ÂÇó°Ü
,,30016,8,3,1152,57,14,230,43,302,172,5000,2229,0,1,¶À¹ÂÇó°Ü
,,30016,9,3,1296,64,16,259,48,340,194,5000,2420,0,1,¶À¹ÂÇó°Ü
,,30016,10,3,1440,72,18,288,54,378,216,5000,2613,0,1,¶À¹ÂÇó°Ü
,,30016,11,3,1584,79,19,316,59,415,237,5000,2802,0,1,¶À¹ÂÇó°Ü
,,30016,12,3,1728,86,21,345,64,453,259,5000,2993,0,1,¶À¹ÂÇó°Ü
,,30016,13,3,1872,93,23,374,70,491,280,5000,3185,0,1,¶À¹ÂÇó°Ü
,,30016,14,3,2016,100,25,403,75,529,302,5000,3377,0,1,¶À¹ÂÇó°Ü
,,30016,15,3,2160,108,27,432,81,567,324,5000,3570,0,1,¶À¹ÂÇó°Ü
,,30016,16,3,2304,115,28,460,86,604,345,5000,3759,0,1,¶À¹ÂÇó°Ü
,,30016,17,3,2448,122,30,489,91,642,367,5000,3950,0,1,¶À¹ÂÇó°Ü
,,30016,18,3,2592,129,32,518,97,680,388,5000,4142,0,1,¶À¹ÂÇó°Ü
,,30016,19,3,2736,136,34,547,102,718,410,5000,4333,0,1,¶À¹ÂÇó°Ü
,,30016,20,3,2880,144,36,576,108,756,432,5000,4527,0,1,¶À¹ÂÇó°Ü
,,30040,1,3,144,7,1,28,5,37,21,5000,889,0,1,½¨Äþ¹«Ö÷
,,30040,2,3,288,14,3,57,10,75,43,5000,1080,0,1,½¨Äþ¹«Ö÷
,,30040,3,3,432,21,5,86,16,113,64,5000,1272,0,1,½¨Äþ¹«Ö÷
,,30040,4,3,576,28,7,115,21,151,86,5000,1463,0,1,½¨Äþ¹«Ö÷
,,30040,5,3,720,36,9,144,27,189,108,5000,1656,0,1,½¨Äþ¹«Ö÷
,,30040,6,3,864,43,10,172,32,226,129,5000,1845,0,1,½¨Äþ¹«Ö÷
,,30040,7,3,1008,50,12,201,37,264,151,5000,2037,0,1,½¨Äþ¹«Ö÷
,,30040,8,3,1152,57,14,230,43,302,172,5000,2229,0,1,½¨Äþ¹«Ö÷
,,30040,9,3,1296,64,16,259,48,340,194,5000,2420,0,1,½¨Äþ¹«Ö÷
,,30040,10,3,1440,72,18,288,54,378,216,5000,2613,0,1,½¨Äþ¹«Ö÷
,,30040,11,3,1584,79,19,316,59,415,237,5000,2802,0,1,½¨Äþ¹«Ö÷
,,30040,12,3,1728,86,21,345,64,453,259,5000,2993,0,1,½¨Äþ¹«Ö÷
,,30040,13,3,1872,93,23,374,70,491,280,5000,3185,0,1,½¨Äþ¹«Ö÷
,,30040,14,3,2016,100,25,403,75,529,302,5000,3377,0,1,½¨Äþ¹«Ö÷
,,30040,15,3,2160,108,27,432,81,567,324,5000,3570,0,1,½¨Äþ¹«Ö÷
,,30040,16,3,2304,115,28,460,86,604,345,5000,3759,0,1,½¨Äþ¹«Ö÷
,,30040,17,3,2448,122,30,489,91,642,367,5000,3950,0,1,½¨Äþ¹«Ö÷
,,30040,18,3,2592,129,32,518,97,680,388,5000,4142,0,1,½¨Äþ¹«Ö÷
,,30040,19,3,2736,136,34,547,102,718,410,5000,4333,0,1,½¨Äþ¹«Ö÷
,,30040,20,3,2880,144,36,576,108,756,432,5000,4527,0,1,½¨Äþ¹«Ö÷
,,30120,1,3,144,7,1,28,5,37,21,5000,889,0,1,°¢×Ï
,,30120,2,3,288,14,3,57,10,75,43,5000,1080,0,1,°¢×Ï
,,30120,3,3,432,21,5,86,16,113,64,5000,1272,0,1,°¢×Ï
,,30120,4,3,576,28,7,115,21,151,86,5000,1463,0,1,°¢×Ï
,,30120,5,3,720,36,9,144,27,189,108,5000,1656,0,1,°¢×Ï
,,30120,6,3,864,43,10,172,32,226,129,5000,1845,0,1,°¢×Ï
,,30120,7,3,1008,50,12,201,37,264,151,5000,2037,0,1,°¢×Ï
,,30120,8,3,1152,57,14,230,43,302,172,5000,2229,0,1,°¢×Ï
,,30120,9,3,1296,64,16,259,48,340,194,5000,2420,0,1,°¢×Ï
,,30120,10,3,1440,72,18,288,54,378,216,5000,2613,0,1,°¢×Ï
,,30120,11,3,1584,79,19,316,59,415,237,5000,2802,0,1,°¢×Ï
,,30120,12,3,1728,86,21,345,64,453,259,5000,2993,0,1,°¢×Ï
,,30120,13,3,1872,93,23,374,70,491,280,5000,3185,0,1,°¢×Ï
,,30120,14,3,2016,100,25,403,75,529,302,5000,3377,0,1,°¢×Ï
,,30120,15,3,2160,108,27,432,81,567,324,5000,3570,0,1,°¢×Ï
,,30120,16,3,2304,115,28,460,86,604,345,5000,3759,0,1,°¢×Ï
,,30120,17,3,2448,122,30,489,91,642,367,5000,3950,0,1,°¢×Ï
,,30120,18,3,2592,129,32,518,97,680,388,5000,4142,0,1,°¢×Ï
,,30120,19,3,2736,136,34,547,102,718,410,5000,4333,0,1,°¢×Ï
,,30120,20,3,2880,144,36,576,108,756,432,5000,4527,0,1,°¢×Ï
,,30144,1,3,144,7,1,28,5,37,21,5000,889,0,1,¶«·½²»°Ü
,,30144,2,3,288,14,3,57,10,75,43,5000,1080,0,1,¶«·½²»°Ü
,,30144,3,3,432,21,5,86,16,113,64,5000,1272,0,1,¶«·½²»°Ü
,,30144,4,3,576,28,7,115,21,151,86,5000,1463,0,1,¶«·½²»°Ü
,,30144,5,3,720,36,9,144,27,189,108,5000,1656,0,1,¶«·½²»°Ü
,,30144,6,3,864,43,10,172,32,226,129,5000,1845,0,1,¶«·½²»°Ü
,,30144,7,3,1008,50,12,201,37,264,151,5000,2037,0,1,¶«·½²»°Ü
,,30144,8,3,1152,57,14,230,43,302,172,5000,2229,0,1,¶«·½²»°Ü
,,30144,9,3,1296,64,16,259,48,340,194,5000,2420,0,1,¶«·½²»°Ü
,,30144,10,3,1440,72,18,288,54,378,216,5000,2613,0,1,¶«·½²»°Ü
,,30144,11,3,1584,79,19,316,59,415,237,5000,2802,0,1,¶«·½²»°Ü
,,30144,12,3,1728,86,21,345,64,453,259,5000,2993,0,1,¶«·½²»°Ü
,,30144,13,3,1872,93,23,374,70,491,280,5000,3185,0,1,¶«·½²»°Ü
,,30144,14,3,2016,100,25,403,75,529,302,5000,3377,0,1,¶«·½²»°Ü
,,30144,15,3,2160,108,27,432,81,567,324,5000,3570,0,1,¶«·½²»°Ü
,,30144,16,3,2304,115,28,460,86,604,345,5000,3759,0,1,¶«·½²»°Ü
,,30144,17,3,2448,122,30,489,91,642,367,5000,3950,0,1,¶«·½²»°Ü
,,30144,18,3,2592,129,32,518,97,680,388,5000,4142,0,1,¶«·½²»°Ü
,,30144,19,3,2736,136,34,547,102,718,410,5000,4333,0,1,¶«·½²»°Ü
,,30144,20,3,2880,144,36,576,108,756,432,5000,4527,0,1,¶«·½²»°Ü
,,30168,1,3,144,7,1,28,5,37,21,5000,889,0,1,ÖìÆßÆß
,,30168,2,3,288,14,3,57,10,75,43,5000,1080,0,1,ÖìÆßÆß
,,30168,3,3,432,21,5,86,16,113,64,5000,1272,0,1,ÖìÆßÆß
,,30168,4,3,576,28,7,115,21,151,86,5000,1463,0,1,ÖìÆßÆß
,,30168,5,3,720,36,9,144,27,189,108,5000,1656,0,1,ÖìÆßÆß
,,30168,6,3,864,43,10,172,32,226,129,5000,1845,0,1,ÖìÆßÆß
,,30168,7,3,1008,50,12,201,37,264,151,5000,2037,0,1,ÖìÆßÆß
,,30168,8,3,1152,57,14,230,43,302,172,5000,2229,0,1,ÖìÆßÆß
,,30168,9,3,1296,64,16,259,48,340,194,5000,2420,0,1,ÖìÆßÆß
,,30168,10,3,1440,72,18,288,54,378,216,5000,2613,0,1,ÖìÆßÆß
,,30168,11,3,1584,79,19,316,59,415,237,5000,2802,0,1,ÖìÆßÆß
,,30168,12,3,1728,86,21,345,64,453,259,5000,2993,0,1,ÖìÆßÆß
,,30168,13,3,1872,93,23,374,70,491,280,5000,3185,0,1,ÖìÆßÆß
,,30168,14,3,2016,100,25,403,75,529,302,5000,3377,0,1,ÖìÆßÆß
,,30168,15,3,2160,108,27,432,81,567,324,5000,3570,0,1,ÖìÆßÆß
,,30168,16,3,2304,115,28,460,86,604,345,5000,3759,0,1,ÖìÆßÆß
,,30168,17,3,2448,122,30,489,91,642,367,5000,3950,0,1,ÖìÆßÆß
,,30168,18,3,2592,129,32,518,97,680,388,5000,4142,0,1,ÖìÆßÆß
,,30168,19,3,2736,136,34,547,102,718,410,5000,4333,0,1,ÖìÆßÆß
,,30168,20,3,2880,144,36,576,108,756,432,5000,4527,0,1,ÖìÆßÆß
,,30192,1,3,144,7,1,28,5,37,21,5000,889,0,1,çºçº
,,30192,2,3,288,14,3,57,10,75,43,5000,1080,0,1,çºçº
,,30192,3,3,432,21,5,86,16,113,64,5000,1272,0,1,çºçº
,,30192,4,3,576,28,7,115,21,151,86,5000,1463,0,1,çºçº
,,30192,5,3,720,36,9,144,27,189,108,5000,1656,0,1,çºçº
,,30192,6,3,864,43,10,172,32,226,129,5000,1845,0,1,çºçº
,,30192,7,3,1008,50,12,201,37,264,151,5000,2037,0,1,çºçº
,,30192,8,3,1152,57,14,230,43,302,172,5000,2229,0,1,çºçº
,,30192,9,3,1296,64,16,259,48,340,194,5000,2420,0,1,çºçº
,,30192,10,3,1440,72,18,288,54,378,216,5000,2613,0,1,çºçº
,,30192,11,3,1584,79,19,316,59,415,237,5000,2802,0,1,çºçº
,,30192,12,3,1728,86,21,345,64,453,259,5000,2993,0,1,çºçº
,,30192,13,3,1872,93,23,374,70,491,280,5000,3185,0,1,çºçº
,,30192,14,3,2016,100,25,403,75,529,302,5000,3377,0,1,çºçº
,,30192,15,3,2160,108,27,432,81,567,324,5000,3570,0,1,çºçº
,,30192,16,3,2304,115,28,460,86,604,345,5000,3759,0,1,çºçº
,,30192,17,3,2448,122,30,489,91,642,367,5000,3950,0,1,çºçº
,,30192,18,3,2592,129,32,518,97,680,388,5000,4142,0,1,çºçº
,,30192,19,3,2736,136,34,547,102,718,410,5000,4333,0,1,çºçº
,,30192,20,3,2880,144,36,576,108,756,432,5000,4527,0,1,çºçº
,,30200,1,3,144,7,1,28,5,37,21,5000,889,0,1,Ð¡ÁúÅ®
,,30200,2,3,288,14,3,57,10,75,43,5000,1080,0,1,Ð¡ÁúÅ®
,,30200,3,3,432,21,5,86,16,113,64,5000,1272,0,1,Ð¡ÁúÅ®
,,30200,4,3,576,28,7,115,21,151,86,5000,1463,0,1,Ð¡ÁúÅ®
,,30200,5,3,720,36,9,144,27,189,108,5000,1656,0,1,Ð¡ÁúÅ®
,,30200,6,3,864,43,10,172,32,226,129,5000,1845,0,1,Ð¡ÁúÅ®
,,30200,7,3,1008,50,12,201,37,264,151,5000,2037,0,1,Ð¡ÁúÅ®
,,30200,8,3,1152,57,14,230,43,302,172,5000,2229,0,1,Ð¡ÁúÅ®
,,30200,9,3,1296,64,16,259,48,340,194,5000,2420,0,1,Ð¡ÁúÅ®
,,30200,10,3,1440,72,18,288,54,378,216,5000,2613,0,1,Ð¡ÁúÅ®
,,30200,11,3,1584,79,19,316,59,415,237,5000,2802,0,1,Ð¡ÁúÅ®
,,30200,12,3,1728,86,21,345,64,453,259,5000,2993,0,1,Ð¡ÁúÅ®
,,30200,13,3,1872,93,23,374,70,491,280,5000,3185,0,1,Ð¡ÁúÅ®
,,30200,14,3,2016,100,25,403,75,529,302,5000,3377,0,1,Ð¡ÁúÅ®
,,30200,15,3,2160,108,27,432,81,567,324,5000,3570,0,1,Ð¡ÁúÅ®
,,30200,16,3,2304,115,28,460,86,604,345,5000,3759,0,1,Ð¡ÁúÅ®
,,30200,17,3,2448,122,30,489,91,642,367,5000,3950,0,1,Ð¡ÁúÅ®
,,30200,18,3,2592,129,32,518,97,680,388,5000,4142,0,1,Ð¡ÁúÅ®
,,30200,19,3,2736,136,34,547,102,718,410,5000,4333,0,1,Ð¡ÁúÅ®
,,30200,20,3,2880,144,36,576,108,756,432,5000,4527,0,1,Ð¡ÁúÅ®
,,30001,1,4,288,14,4,24,14,74,38,1600,575,0,1,Ìï²®¹â
,,30001,2,4,576,28,9,48,28,148,76,1600,928,0,1,Ìï²®¹â
,,30001,3,4,864,43,14,72,43,223,115,1600,1283,0,1,Ìï²®¹â
,,30001,4,4,1152,57,19,96,57,297,153,1600,1636,0,1,Ìï²®¹â
,,30001,5,4,1440,72,24,120,72,372,192,1600,1991,0,1,Ìï²®¹â
,,30001,6,4,1728,86,28,144,86,446,230,1600,2343,0,1,Ìï²®¹â
,,30001,7,4,2016,100,33,168,100,520,268,1600,2696,0,1,Ìï²®¹â
,,30001,8,4,2304,115,38,192,115,595,307,1600,3051,0,1,Ìï²®¹â
,,30001,9,4,2592,129,43,216,129,669,345,1600,3403,0,1,Ìï²®¹â
,,30001,10,4,2880,144,48,240,144,744,384,1600,3758,0,1,Ìï²®¹â
,,30001,11,4,3168,158,52,264,158,818,422,1600,4110,0,1,Ìï²®¹â
,,30001,12,4,3456,172,57,288,172,892,460,1600,4463,0,1,Ìï²®¹â
,,30001,13,4,3744,187,62,312,187,967,499,1600,4818,0,1,Ìï²®¹â
,,30001,14,4,4032,201,67,336,201,1041,537,1600,5171,0,1,Ìï²®¹â
,,30001,15,4,4320,216,72,360,216,1116,576,1600,5526,0,1,Ìï²®¹â
,,30001,16,4,4608,230,76,384,230,1190,614,1600,5878,0,1,Ìï²®¹â
,,30001,17,4,4896,244,81,408,244,1264,652,1600,6231,0,1,Ìï²®¹â
,,30001,18,4,5184,259,86,432,259,1339,691,1600,6586,0,1,Ìï²®¹â
,,30001,19,4,5472,273,91,456,273,1413,729,1600,6938,0,1,Ìï²®¹â
,,30001,20,4,5760,288,96,480,288,1488,768,1600,7293,0,1,Ìï²®¹â
,,30001,21,4,6048,302,100,504,302,1562,806,1600,7645,0,1,Ìï²®¹â
,,30001,22,4,6336,316,105,528,316,1636,844,1600,7998,0,1,Ìï²®¹â
,,30001,23,4,6624,331,110,552,331,1711,883,1600,8353,0,1,Ìï²®¹â
,,30001,24,4,6912,345,115,576,345,1785,921,1600,8706,0,1,Ìï²®¹â
,,30001,25,4,7200,360,120,600,360,1860,960,1600,9061,0,1,Ìï²®¹â
,,30001,26,4,7488,374,124,624,374,1934,998,1600,9413,0,1,Ìï²®¹â
,,30001,27,4,7776,388,129,648,388,2008,1036,1600,9766,0,1,Ìï²®¹â
,,30001,28,4,8064,403,134,672,403,2083,1075,1600,10121,0,1,Ìï²®¹â
,,30001,29,4,8352,417,139,696,417,2157,1113,1600,10473,0,1,Ìï²®¹â
,,30001,30,4,8640,432,144,720,432,2232,1152,1600,10828,0,1,Ìï²®¹â
,,30001,31,4,8928,446,148,744,446,2306,1190,1600,11180,0,1,Ìï²®¹â
,,30001,32,4,9216,460,153,768,460,2380,1228,1600,11533,0,1,Ìï²®¹â
,,30001,33,4,9504,475,158,792,475,2455,1267,1600,11888,0,1,Ìï²®¹â
,,30001,34,4,9792,489,163,816,489,2529,1305,1600,12241,0,1,Ìï²®¹â
,,30001,35,4,10080,504,168,840,504,2604,1344,1600,12596,0,1,Ìï²®¹â
,,30001,36,4,10368,518,172,864,518,2678,1382,1600,12948,0,1,Ìï²®¹â
,,30001,37,4,10656,532,177,888,532,2752,1420,1600,13301,0,1,Ìï²®¹â
,,30001,38,4,10944,547,182,912,547,2827,1459,1600,13656,0,1,Ìï²®¹â
,,30001,39,4,11232,561,187,936,561,2901,1497,1600,14008,0,1,Ìï²®¹â
,,30001,40,4,11520,576,192,960,576,2976,1536,1600,14363,0,1,Ìï²®¹â
,,30033,1,4,288,14,4,24,14,74,38,1600,575,0,1,³þÁôÏã
,,30033,2,4,576,28,9,48,28,148,76,1600,928,0,1,³þÁôÏã
,,30033,3,4,864,43,14,72,43,223,115,1600,1283,0,1,³þÁôÏã
,,30033,4,4,1152,57,19,96,57,297,153,1600,1636,0,1,³þÁôÏã
,,30033,5,4,1440,72,24,120,72,372,192,1600,1991,0,1,³þÁôÏã
,,30033,6,4,1728,86,28,144,86,446,230,1600,2343,0,1,³þÁôÏã
,,30033,7,4,2016,100,33,168,100,520,268,1600,2696,0,1,³þÁôÏã
,,30033,8,4,2304,115,38,192,115,595,307,1600,3051,0,1,³þÁôÏã
,,30033,9,4,2592,129,43,216,129,669,345,1600,3403,0,1,³þÁôÏã
,,30033,10,4,2880,144,48,240,144,744,384,1600,3758,0,1,³þÁôÏã
,,30033,11,4,3168,158,52,264,158,818,422,1600,4110,0,1,³þÁôÏã
,,30033,12,4,3456,172,57,288,172,892,460,1600,4463,0,1,³þÁôÏã
,,30033,13,4,3744,187,62,312,187,967,499,1600,4818,0,1,³þÁôÏã
,,30033,14,4,4032,201,67,336,201,1041,537,1600,5171,0,1,³þÁôÏã
